date,Euribor_3m,Euribor_1w,Euribor_1m,Euribor_6m,Euribor_12m,VIX,EuroStoxx_Banks,Bund_10Y,ECB_Deposit,ECB_Marginal,ECB_Main,ECB_Yield_10Y,ECB_Yield_1Y,ECB_Yield_10Y,ECB_Yield_1Y,TIME PERIOD,Euro short-term rate - Calculation method (EST.B.EU000A2X2A25.CM),Euro short-term rate - Number of active banks (EST.B.EU000A2X2A25.NB),Euro short-term rate - Number of transactions (EST.B.EU000A2X2A25.NT),Euro short-term rate - Rate at 25th percentile of volume (EST.B.EU000A2X2A25.R25),Euro short-term rate - Rate at 75th percentile of volume (EST.B.EU000A2X2A25.R75),Euro short-term rate - Publication type (EST.B.EU000A2X2A25.RP),Euro short-term rate - Total volume (EST.B.EU000A2X2A25.TT),Euro short-term rate - Share of volume of the 5 largest active banks (EST.B.EU000A2X2A25.VL),Euro short-term rate - Volume-weighted trimmed mean rate (EST.B.EU000A2X2A25.WT),OIS_1m,OIS_3m
2017-12-14,-0.331,-0.379,-0.371,-0.271,-0.192,10.49,30220.273514980687,0.296842105263158,-0.4,0.25,0.0,1.467909,-0.762364,0.403504,-0.826882,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2017-12-20,-0.329,-0.378,-0.37,-0.271,-0.188,9.72,30220.273514980687,0.296842105263158,-0.4,0.25,0.0,1.538536,-0.711675,0.487323,-0.811416,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2017-12-28,-0.329,-0.377,-0.367,-0.271,-0.186,10.18,30220.273514980687,0.296842105263158,-0.4,0.25,0.0,1.518642,-0.669103,0.49975,-0.726626,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2018-01-04,-0.329,-0.378,-0.368,-0.271,-0.187,9.22,29837.143751957406,0.474545454545455,-0.4,0.25,0.0,1.561368,-0.652983,0.532726,-0.678375,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2018-01-10,-0.329,-0.379,-0.369,-0.271,-0.186,9.82,29837.143751957406,0.474545454545455,-0.4,0.25,0.0,1.637555,-0.669789,0.567946,-0.672545,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2018-01-16,-0.329,-0.379,-0.369,-0.272,-0.186,11.66,29837.143751957406,0.474545454545455,-0.4,0.25,0.0,1.567619,-0.629281,0.585651,-0.65132,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2018-01-22,-0.328,-0.379,-0.369,-0.277,-0.191,11.03,29837.143751957406,0.474545454545455,-0.4,0.25,0.0,1.626255,-0.655132,0.618495,-0.66185,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2018-01-26,-0.328,-0.378,-0.369,-0.278,-0.191,11.08,29837.143751957406,0.474545454545455,-0.4,0.25,0.0,1.560475,-0.600578,0.662264,-0.635813,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2018-02-01,-0.328,-0.379,-0.369,-0.278,-0.191,13.47,32248.668963357348,0.659,-0.4,0.25,0.0,1.651134,-0.598653,0.74778,-0.649746,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2018-02-07,-0.329,-0.379,-0.369,-0.278,-0.191,27.73,32248.668963357348,0.659,-0.4,0.25,0.0,1.674805,-0.612979,0.757513,-0.66182,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2018-02-13,-0.329,-0.379,-0.369,-0.276,-0.191,24.97,32248.668963357348,0.659,-0.4,0.25,0.0,1.747661,-0.636704,0.790353,-0.674382,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2018-02-19,-0.329,-0.379,-0.369,-0.274,-0.193,24.97,32248.668963357348,0.659,-0.4,0.25,0.0,1.754162,-0.620759,0.798327,-0.665947,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2018-02-23,-0.328,-0.379,-0.37,-0.271,-0.191,16.49,32248.668963357348,0.659,-0.4,0.25,0.0,1.658528,-0.639816,0.715356,-0.670312,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2018-03-01,-0.327,-0.378,-0.371,-0.271,-0.191,22.47,30820.544942060755,0.52952380952381,-0.4,0.25,0.0,1.621329,-0.648734,0.68594,-0.682654,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2018-03-07,-0.327,-0.379,-0.371,-0.272,-0.191,17.76,30820.544942060755,0.52952380952381,-0.4,0.25,0.0,1.635812,-0.618607,0.712685,-0.676799,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2018-03-13,-0.327,-0.379,-0.371,-0.271,-0.191,16.35,30820.544942060755,0.52952380952381,-0.4,0.25,0.0,1.615278,-0.652517,0.684713,-0.700009,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.43
2018-03-19,-0.329,-0.378,-0.37,-0.272,-0.192,19.02,30820.544942060755,0.52952380952381,-0.4,0.25,0.0,1.540459,-0.644754,0.634644,-0.691335,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.43
2018-03-23,-0.329,-0.376,-0.37,-0.27,-0.19,24.87,30820.544942060755,0.52952380952381,-0.4,0.25,0.0,1.490589,-0.656615,0.587486,-0.705379,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.43
2018-03-29,-0.328,-0.379,-0.372,-0.271,-0.19,19.97,30820.544942060755,0.52952380952381,-0.4,0.25,0.0,1.4658,-0.665744,0.548439,-0.697544,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.43
2018-04-06,-0.329,-0.379,-0.372,-0.27,-0.191,21.49,28786.92974214427,0.48,-0.4,0.25,0.0,1.480408,-0.642847,0.559924,-0.680928,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.43
2018-04-12,-0.329,-0.38,-0.371,-0.271,-0.191,18.49,28786.92974214427,0.48,-0.4,0.25,0.0,1.481228,-0.623358,0.566418,-0.672974,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.43
2018-04-18,-0.328,-0.379,-0.371,-0.271,-0.189,15.6,28786.92974214427,0.48,-0.4,0.25,0.0,1.480301,-0.629361,0.570995,-0.663997,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.43
2018-04-24,-0.328,-0.379,-0.372,-0.27,-0.189,18.02,28786.92974214427,0.48,-0.4,0.25,0.0,1.629289,-0.604463,0.694978,-0.652183,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.43
2018-04-30,-0.329,-0.379,-0.371,-0.269,-0.189,15.93,30024.0108570832,0.48,-0.4,0.25,0.0,1.559816,-0.631839,0.628679,-0.65942,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.43
2018-05-07,-0.328,-0.379,-0.372,-0.269,-0.189,14.75,30024.0108570832,0.45,-0.4,0.25,0.0,1.514764,-0.636794,0.585991,-0.655199,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.43
2018-05-11,-0.327,-0.381,-0.371,-0.271,-0.189,12.65,30024.0108570832,0.45,-0.4,0.25,0.0,1.548627,-0.62944,0.622381,-0.653163,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.43
2018-05-17,-0.326,-0.38,-0.371,-0.27,-0.188,13.43,30024.0108570832,0.45,-0.4,0.25,0.0,1.627252,-0.623503,0.683835,-0.654213,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.43
2018-05-23,-0.323,-0.379,-0.371,-0.27,-0.189,12.58,30024.0108570832,0.45,-0.4,0.25,0.0,1.547323,-0.672215,0.583833,-0.668259,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.43
2018-05-29,-0.321,-0.379,-0.371,-0.269,-0.186,17.02,30024.0108570832,0.45,-0.4,0.25,0.0,1.389297,-0.782503,0.408926,-0.722636,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.43
2018-06-04,-0.321,-0.378,-0.371,-0.269,-0.184,12.74,25876.396283536906,0.327142857142857,-0.4,0.25,0.0,1.398701,-0.701172,0.478934,-0.674684,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.43
2018-06-08,-0.321,-0.38,-0.371,-0.267,-0.18,12.18,25876.396283536906,0.327142857142857,-0.4,0.25,0.0,1.46671,-0.736205,0.527201,-0.708253,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.43
2018-06-14,-0.321,-0.379,-0.369,-0.268,-0.181,12.12,25876.396283536906,0.327142857142857,-0.4,0.25,0.0,1.497467,-0.701245,0.523486,-0.683569,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.43
2018-06-20,-0.323,-0.379,-0.37,-0.268,-0.182,12.79,25876.396283536906,0.327142857142857,-0.4,0.25,0.0,1.46445,-0.726211,0.454339,-0.699614,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.43
2018-06-26,-0.323,-0.378,-0.37,-0.27,-0.181,15.92,25876.396283536906,0.327142857142857,-0.4,0.25,0.0,1.422469,-0.756907,0.419619,-0.727407,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.43
2018-07-02,-0.321,-0.38,-0.369,-0.269,-0.181,15.6,25908.75874308383,0.274545454545455,-0.4,0.25,0.0,1.311692,-0.766029,0.372806,-0.719157,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.43
2018-07-06,-0.321,-0.378,-0.371,-0.27,-0.181,13.37,25908.75874308383,0.274545454545455,-0.4,0.25,0.0,1.280282,-0.734233,0.362142,-0.705254,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.43
2018-07-12,-0.321,-0.377,-0.37,-0.271,-0.179,12.58,25908.75874308383,0.274545454545455,-0.4,0.25,0.0,1.285878,-0.712871,0.3685,-0.691349,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.43
2018-07-18,-0.321,-0.379,-0.369,-0.269,-0.179,12.1,25908.75874308383,0.274545454545455,-0.4,0.25,0.0,1.268738,-0.708788,0.353032,-0.686146,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.43
2018-07-24,-0.321,-0.377,-0.369,-0.269,-0.179,12.41,25908.75874308383,0.274545454545455,-0.4,0.25,0.0,1.339837,-0.688714,0.422936,-0.679335,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.43
2018-07-30,-0.319,-0.376,-0.369,-0.268,-0.179,14.26,25908.75874308383,0.274545454545455,-0.4,0.25,0.0,1.38504,-0.657098,0.466801,-0.669809,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.43
2018-08-03,-0.319,-0.377,-0.369,-0.268,-0.176,11.64,27430.83829209729,0.290869565217391,-0.4,0.25,0.0,1.336581,-0.662657,0.432691,-0.678503,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.43
2018-08-09,-0.319,-0.378,-0.369,-0.266,-0.173,11.27,27430.83829209729,0.290869565217391,-0.4,0.25,0.0,1.321585,-0.689874,0.400256,-0.672288,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.43
2018-08-15,-0.319,-0.376,-0.368,-0.266,-0.166,14.64,27430.83829209729,0.290869565217391,-0.4,0.25,0.0,1.252835,-0.718917,0.334728,-0.689447,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.43
2018-08-21,-0.319,-0.377,-0.371,-0.266,-0.167,12.86,27430.83829209729,0.290869565217391,-0.4,0.25,0.0,1.271202,-0.69661,0.355129,-0.680845,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.43
2018-08-27,-0.319,-0.376,-0.37,-0.265,-0.166,12.16,27430.83829209729,0.290869565217391,-0.4,0.25,0.0,1.316539,-0.658231,0.405901,-0.663719,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.43
2018-08-31,-0.319,-0.377,-0.369,-0.268,-0.166,12.86,24529.70038626161,0.290869565217391,-0.4,0.25,0.0,1.279937,-0.676953,0.371909,-0.671035,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.43
2018-09-06,-0.319,-0.376,-0.371,-0.269,-0.167,14.65,24529.70038626161,0.3705,-0.4,0.25,0.0,1.305396,-0.640924,0.404488,-0.642215,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.43
2018-09-12,-0.319,-0.378,-0.371,-0.269,-0.166,13.14,24529.70038626161,0.3705,-0.4,0.25,0.0,1.340796,-0.615409,0.4322,-0.633137,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.43
2018-09-18,-0.319,-0.377,-0.372,-0.268,-0.168,12.79,24529.70038626161,0.3705,-0.4,0.25,0.0,1.396573,-0.592578,0.503912,-0.623046,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2018-09-24,-0.319,-0.376,-0.372,-0.267,-0.167,12.2,24529.70038626161,0.3705,-0.4,0.25,0.0,1.419666,-0.569796,0.54039,-0.620044,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2018-09-28,-0.318,-0.378,-0.371,-0.268,-0.159,12.12,24529.70038626161,0.3705,-0.4,0.25,0.0,1.360021,-0.589118,0.509128,-0.630101,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2018-10-04,-0.318,-0.376,-0.371,-0.268,-0.159,14.22,25095.521453178822,0.399090909090909,-0.4,0.25,0.0,1.41602,-0.570948,0.563143,-0.632584,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2018-10-10,-0.318,-0.376,-0.369,-0.268,-0.156,22.96,25095.521453178822,0.399090909090909,-0.4,0.25,0.0,1.481249,-0.577724,0.602277,-0.643335,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2018-10-16,-0.318,-0.377,-0.369,-0.265,-0.156,17.62,25095.521453178822,0.399090909090909,-0.4,0.25,0.0,1.418949,-0.622223,0.53538,-0.699776,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2018-10-22,-0.317,-0.376,-0.369,-0.261,-0.151,19.64,25095.521453178822,0.399090909090909,-0.4,0.25,0.0,1.35827,-0.647845,0.491282,-0.718423,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2018-10-26,-0.318,-0.376,-0.369,-0.259,-0.148,24.16,25095.521453178822,0.399090909090909,-0.4,0.25,0.0,1.28204,-0.685194,0.411343,-0.74528,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2018-11-01,-0.318,-0.376,-0.368,-0.258,-0.148,19.34,22871.90729721265,0.314090909090909,-0.4,0.25,0.0,1.339543,-0.666375,0.457466,-0.723392,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2018-11-07,-0.317,-0.376,-0.369,-0.258,-0.149,16.36,22871.90729721265,0.314090909090909,-0.4,0.25,0.0,1.386255,-0.636885,0.498155,-0.693089,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2018-11-13,-0.316,-0.377,-0.369,-0.257,-0.147,20.02,22871.90729721265,0.314090909090909,-0.4,0.25,0.0,1.35299,-0.653795,0.456197,-0.699609,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2018-11-19,-0.316,-0.377,-0.369,-0.257,-0.148,20.1,22871.90729721265,0.314090909090909,-0.4,0.25,0.0,1.364071,-0.658028,0.446694,-0.705052,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2018-11-23,-0.316,-0.376,-0.369,-0.257,-0.147,21.52,22871.90729721265,0.314090909090909,-0.4,0.25,0.0,1.303423,-0.666363,0.403429,-0.695815,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2018-11-29,-0.316,-0.376,-0.368,-0.253,-0.146,18.79,22871.90729721265,0.314090909090909,-0.4,0.25,0.0,1.298183,-0.67445,0.388294,-0.705935,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2018-12-05,-0.316,-0.379,-0.367,-0.246,-0.141,18.79,22895.91815429585,0.187058823529412,-0.4,0.25,0.0,1.210605,-0.685713,0.331146,-0.702107,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2018-12-11,-0.312,-0.378,-0.368,-0.244,-0.131,21.76,22895.91815429585,0.187058823529412,-0.4,0.25,0.0,1.118749,-0.66854,0.301006,-0.70799,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2018-12-17,-0.311,-0.378,-0.369,-0.237,-0.127,24.52,22895.91815429585,0.187058823529412,-0.4,0.25,0.0,1.162266,-0.667158,0.321513,-0.752742,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2018-12-21,-0.31,-0.376,-0.366,-0.238,-0.119,30.11,22895.91815429585,0.187058823529412,-0.4,0.25,0.0,1.114722,-0.672182,0.301981,-0.755688,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2018-12-31,-0.309,-0.373,-0.363,-0.237,-0.117,25.42,20583.557782649543,0.187058823529412,-0.4,0.25,0.0,1.114722,-0.672182,0.301981,-0.755688,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2019-01-07,-0.31,-0.373,-0.363,-0.236,-0.119,21.4,20583.557782649543,0.132727272727273,-0.4,0.25,0.0,1.15036,-0.657661,0.288875,-0.643783,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2019-01-11,-0.308,-0.375,-0.365,-0.236,-0.117,18.19,20583.557782649543,0.132727272727273,-0.4,0.25,0.0,1.109521,-0.651763,0.248701,-0.635164,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2019-01-17,-0.308,-0.379,-0.368,-0.236,-0.118,18.06,20583.557782649543,0.132727272727273,-0.4,0.25,0.0,1.13776,-0.653676,0.267209,-0.623077,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2019-01-23,-0.308,-0.376,-0.368,-0.237,-0.116,19.52,20583.557782649543,0.132727272727273,-0.4,0.25,0.0,1.127691,-0.644259,0.265246,-0.622024,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2019-01-29,-0.306,-0.377,-0.368,-0.237,-0.109,19.13,20583.557782649543,0.132727272727273,-0.4,0.25,0.0,1.064763,-0.619247,0.226802,-0.602972,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2019-02-04,-0.307,-0.374,-0.367,-0.235,-0.109,15.73,21600.375822110866,0.0555,-0.4,0.25,0.0,1.032332,-0.617975,0.205785,-0.594155,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2019-02-08,-0.308,-0.372,-0.368,-0.233,-0.109,15.72,21600.375822110866,0.0555,-0.4,0.25,0.0,0.946973,-0.614895,0.120907,-0.574138,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2019-02-14,-0.308,-0.372,-0.368,-0.231,-0.108,16.22,21600.375822110866,0.0555,-0.4,0.25,0.0,0.954148,-0.586027,0.134636,-0.567445,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2019-02-20,-0.308,-0.373,-0.367,-0.231,-0.108,14.02,21600.375822110866,0.0555,-0.4,0.25,0.0,0.979995,-0.59567,0.145499,-0.582989,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2019-02-26,-0.31,-0.373,-0.368,-0.23,-0.108,15.17,21600.375822110866,0.0555,-0.4,0.25,0.0,0.98269,-0.574555,0.160104,-0.575007,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2019-03-04,-0.309,-0.373,-0.367,-0.23,-0.108,14.63,23265.476563315584,0.010952380952381,-0.4,0.25,0.0,1.059208,-0.544799,0.224723,-0.557622,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2019-03-08,-0.308,-0.375,-0.367,-0.232,-0.109,16.05,23265.476563315584,0.010952380952381,-0.4,0.25,0.0,0.940096,-0.572545,0.121971,-0.570652,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2019-03-14,-0.309,-0.377,-0.368,-0.232,-0.109,13.5,23265.476563315584,0.010952380952381,-0.4,0.25,0.0,0.956429,-0.573505,0.130004,-0.574112,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2019-03-20,-0.309,-0.377,-0.367,-0.231,-0.109,13.91,23265.476563315584,0.010952380952381,-0.4,0.25,0.0,0.948572,-0.554904,0.136818,-0.560979,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2019-03-26,-0.309,-0.379,-0.368,-0.228,-0.108,14.68,23265.476563315584,0.010952380952381,-0.4,0.25,0.0,0.760186,-0.591977,0.028091,-0.582255,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2019-04-01,-0.31,-0.379,-0.367,-0.228,-0.112,13.4,22107.735671782026,-0.0395,-0.4,0.25,0.0,0.793355,-0.637225,0.008159,-0.607146,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2019-04-05,-0.31,-0.379,-0.367,-0.231,-0.112,12.82,22107.735671782026,-0.0395,-0.4,0.25,0.0,0.833691,-0.616133,0.049974,-0.593837,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2019-04-11,-0.31,-0.378,-0.367,-0.232,-0.112,13.02,22107.735671782026,-0.0395,-0.4,0.25,0.0,0.825817,-0.630027,0.030842,-0.594125,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2019-04-17,-0.311,-0.378,-0.368,-0.232,-0.112,12.6,22107.735671782026,-0.0395,-0.4,0.25,0.0,0.941815,-0.611024,0.127496,-0.592595,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2019-04-25,-0.312,-0.378,-0.368,-0.23,-0.112,13.25,22107.735671782026,-0.0395,-0.4,0.25,0.0,0.832721,-0.636943,0.039123,-0.597626,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2019-05-02,-0.309,-0.377,-0.366,-0.232,-0.114,14.42,24131.95531892682,-0.134545454545455,-0.4,0.25,0.0,0.870778,-0.618219,0.05934,-0.597546,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2019-05-08,-0.308,-0.38,-0.366,-0.23,-0.117,19.4,24131.95531892682,-0.134545454545455,-0.4,0.25,0.0,0.80578,-0.649183,0.001989,-0.619226,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2019-05-14,-0.311,-0.38,-0.366,-0.232,-0.121,18.06,24131.95531892682,-0.134545454545455,-0.4,0.25,0.0,0.774572,-0.67629,-0.017224,-0.627494,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2019-05-20,-0.314,-0.379,-0.368,-0.241,-0.135,16.31,24131.95531892682,-0.134545454545455,-0.4,0.25,0.0,0.777428,-0.66109,-0.027946,-0.613448,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2019-05-24,-0.311,-0.379,-0.372,-0.241,-0.148,15.85,24131.95531892682,-0.134545454545455,-0.4,0.25,0.0,0.760682,-0.663867,-0.046132,-0.61208,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
2019-05-30,-0.32,-0.387,-0.376,-0.247,-0.163,17.3,24131.95531892682,-0.134545454545455,-0.4,0.25,0.0,0.687182,-0.678625,-0.098635,-0.625215,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.44,-0.44
